0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.063467859610549698e-16 4.632733363580176617e-16 1.454480177826484815e-16 2.712119122236209662e-17 2.704773507859041984e-17 6.866153749321938032e-17 2.786193616987671754e-17 7.540628835240901984e-16 1.868144586943070337e-14 4.385344462367926508e-14
4.118072114412585897e-11 9.024589687941975123e-11 2.837588073760482300e-11 5.510934394261388800e-12 5.310532203317939424e-12 1.319652801391016258e-11 5.042889926865015702e-12 5.042084959118750669e-11 1.246846399739015398e-09 2.929979203866176838e-09
5.795482766517722830e-07 1.226967753552827365e-06 3.898061033864979241e-07 8.414796084629435503e-08 7.539448537573239941e-08 1.793194774231947623e-07 6.756603502593003984e-08 2.326043747288091339e-07 5.719374163856455568e-06 1.348222837816868543e-05
5.914829910262788893e-04 1.204768777311044465e-03 3.845155114864878625e-04 9.067753309741411242e-05 7.580855813087385077e-05 1.724672819384275339e-04 6.518259973458248515e-05 7.895810586224855836e-05 1.910072382853630164e-03 4.545805282730080651e-03
4.727330327209103983e-02 9.251050050939831071e-02 2.948246180254530599e-02 7.449593857251953465e-03 5.844348660983484170e-03 1.273838215537681680e-02 4.866905814433372668e-03 2.251755934551148090e-03 5.220065647136893500e-02 1.275653867773334782e-01
3.376516944957184130e-01 6.357931456916726676e-01 2.012623563840690577e-01 5.345103034538795095e-02 3.963286525820648720e-02 8.307583678182325904e-02 3.222900195136985113e-02 6.621960791246526284e-03 1.396152871989312649e-01 3.630202336657578632e-01
