2.991647701083430949e-02 1.086595533593536639e-03 6.753829665252138590e-07 5.525188062585121953e-12 0.000000000000000000e+00
3.383266020966073095e-01 1.228835115180558837e-02 7.637932236996038544e-06 6.248456669821729967e-11 0.000000000000000000e+00
1.695905848785724590e+00 6.159694940077214270e-02 3.828612315165183240e-05 3.132119717032770514e-10 0.000000000000000000e+00
1.395995035291064923e+01 5.070389704364851591e-01 3.151545109565881820e-04 2.578223064709441354e-09 0.000000000000000000e+00
6.660471288645439358e+01 2.419147933511404780e+00 1.503642576548119923e-03 1.230103278600869585e-08 0.000000000000000000e+00
