0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.303601140353815069e-16 1.469789837941744156e-15 4.652637029926165329e-16 1.611164940603646294e-17 5.368855260180022530e-20 3.965406100808151493e-19 4.520875045241345698e-17 4.398545511508110528e-16 4.396974957672198208e-16 3.349730380755345688e-16
1.160621694588440549e-10 2.505462963182208384e-10 8.041652606064721822e-11 3.026094965167923765e-12 1.160586822714641530e-14 6.372630075342688318e-14 7.265112615292406068e-12 7.069469097536974459e-11 7.148188936886755204e-11 6.090447867233013144e-11
1.529758181084277847e-06 2.996115388966807552e-06 9.594889867969815044e-07 3.852162472088800147e-08 1.628526136749524589e-10 6.939876705968273151e-10 7.911578261268084293e-08 7.699474604702521849e-07 7.873793364309459853e-07 7.519490474327619349e-07
1.505128036801629560e-03 2.684112885374270643e-03 8.558788372091401427e-04 3.658453577721650481e-05 1.687210802224629514e-07 5.347258583620386446e-07 6.095694669566446475e-05 5.933226360372628651e-04 6.155447503326242535e-04 6.658504877001857405e-04
1.186184425963187350e-01 1.950023841500744537e-01 6.175485812367264432e-02 2.785592024073336569e-03 1.380824951200345952e-05 3.173923717920284110e-05 3.617919105182845329e-03 3.522206859069743068e-02 3.719592421914526964e-02 4.588177690915230811e-02
8.476545055486006675e-01 1.305643437038377819e+00 4.097251695253285031e-01 1.927111711733299829e-02 1.011741952594353606e-04 1.674017984525397813e-04 1.908001724675367078e-02 1.857987296819919865e-01 2.004084295766712376e-01 2.824271608598378780e-01
