1.420639381965207830e-02 1.308590825879140176e-02 1.108448705739454448e-02 8.634132961185921745e-03 6.184616968055072286e-03 4.073776667006575279e-03 2.467579754706010053e-03 1.374465509131776080e-03 7.040185577357814355e-04 3.316047842117235455e-04 1.436291385721020250e-04 5.720683824402676313e-05 2.095247644527580889e-05 7.056723186507939147e-06 2.185492227049940159e-06 6.224034025696821935e-07 1.629930519017534020e-07 3.924989471534174059e-08 8.691163164353638109e-09 1.769640099474924289e-09 3.313272683165002736e-10 5.704166005525295670e-11 9.029986260359416357e-12 1.314443223746882406e-12 1.759273811911293846e-13
1.772348382184927781e-02 1.632559861870514287e-02 1.382868372714457332e-02 1.077169321053089018e-02 7.715748286945846995e-03 5.082325308456524596e-03 3.078480747250313902e-03 1.714743201127410426e-03 8.783130804843032819e-04 4.137004860511629949e-04 1.791875366926257292e-04 7.136958787631213826e-05 2.613970033632492793e-05 8.803762645121795093e-06 2.726556550566298286e-06 7.764923861851566506e-07 2.033453918797045839e-07 4.896702729966157868e-08 1.084284243362236497e-08 2.207751528762539813e-09 4.133542652901637396e-10 7.116351637121243813e-11 1.126554827556659449e-11 1.639861143268504846e-12 2.194818849839300299e-13
2.308232228205172459e-02 2.126177519906194413e-02 1.800989792610705950e-02 1.402860163995227859e-02 1.004866709032207865e-02 6.619007407979288909e-03 4.009284261569568200e-03 2.233209655462089008e-03 1.143878133219351214e-03 5.387861688627097051e-04 2.333663354473950011e-04 9.294875911853092568e-05 3.404324982515500133e-05 1.146565137599377345e-05 3.550952942040932597e-06 1.011271129741976240e-06 2.648285132379636120e-07 6.377260343880179250e-08 1.412126340521371521e-08 2.875283032265162221e-09 5.383352654587035212e-10 9.268038022972608257e-11 1.467177777204684792e-11 2.135686402696642424e-12 2.858440053431142065e-13
3.048345537876899838e-02 2.807916671616680557e-02 2.378460507994732687e-02 1.852674297206802212e-02 1.327067922893197631e-02 8.741330898484590828e-03 5.294824168683829983e-03 2.949267671245061045e-03 1.510652074200318981e-03 7.115429694002357690e-04 3.081930919511092245e-04 1.227519188268535414e-04 4.495890293501068798e-05 1.514200641676337787e-05 4.689533151739341424e-06 1.335525861853910288e-06 3.497433259820866843e-07 8.422069874772788969e-08 1.864911587511258646e-08 3.797215936263924977e-09 7.109474879912075955e-10 1.223974867302248551e-10 1.937614758066060555e-11 2.820474489703726042e-12 3.774972412087346833e-13
4.018751648520151737e-02 3.701784988858583536e-02 3.135616342923229494e-02 2.442452075579437318e-02 1.749524893604964895e-02 1.152403411032325992e-02 6.980371185657158889e-03 3.888133470590139553e-03 1.991550970222745812e-03 9.380545760772595861e-04 4.063028554183081148e-04 1.618285952215272412e-04 5.927105803483489490e-05 1.996229183770698135e-05 6.182392661912017148e-06 1.760675321179235012e-06 4.610801335954687175e-07 1.110313997302554280e-07 2.458584967987267009e-08 5.006016415801703762e-09 9.372695299384738778e-10 1.613613337005098308e-10 2.554432365498260929e-11 3.718340445420860147e-12 4.976691918843338899e-13
5.273715167445831853e-02 4.857767125160763338e-02 4.114797059692541087e-02 3.205173567141429009e-02 2.295861196256326203e-02 1.512272436644704343e-02 9.160180229041442468e-03 5.102307942929412005e-03 2.613466438582412628e-03 1.230987400670128596e-03 5.331818730289320006e-04 2.123639358158612984e-04 7.778004342815602711e-05 2.619605550401744312e-05 8.113011403488256095e-06 2.310493645376089272e-06 6.050648327188315971e-07 1.457039469049571183e-07 3.226344390030489547e-08 6.569279967877044634e-09 1.229957202715302352e-09 2.117507592908922514e-10 3.352122720771598128e-11 4.879492469250792282e-12 6.530798106365643038e-13
6.929851569173503534e-02 6.383280868632641714e-02 5.406991457741400914e-02 4.211713444601120765e-02 3.016844256529498114e-02 1.987180419373260967e-02 1.203680656209557380e-02 6.704616305973252859e-03 3.434188977855645759e-03 1.617561756619902147e-03 7.006201742317289764e-04 2.790538561759598542e-04 1.022057769308843615e-04 3.442255991777280820e-05 1.066078903013926479e-05 3.036071821400536248e-06 7.950769708518517343e-07 1.914602311719295426e-07 4.239532667968375597e-08 8.632270353687122962e-09 1.616208039422985379e-09 2.782481201494927809e-10 4.404809922233975771e-11 6.411828752819197367e-12 8.581703802420640512e-13
9.214218394532594503e-02 8.487475295843564804e-02 7.189360356666829599e-02 5.600069078878169848e-02 4.011321391876427472e-02 2.642237599271970994e-02 1.600463780916442508e-02 8.914736236139893591e-03 4.566240262752490828e-03 2.150777277602955364e-03 9.315736755032075081e-04 3.710415943221201233e-04 1.358970448967882221e-04 4.576966499429238790e-05 1.417502776231269104e-05 4.036887160514949717e-06 1.057167354417972610e-06 2.545734733675197421e-07 5.637058673404611338e-08 1.147782509994058770e-08 2.148977319007549746e-09 3.699702542447602304e-10 5.856818173481978492e-11 8.525433748051526891e-12 1.141058971370225450e-12
1.252659721967122608e-01 1.153860044233687432e-01 9.773831875796949731e-02 7.613213269946654538e-02 5.453333667943294216e-02 3.592083967142610523e-02 2.175807462964892899e-02 1.211945553797534429e-02 6.207737881889841165e-03 2.923950737019612688e-03 1.266460996887336854e-03 5.044257043631341936e-04 1.847500755762146300e-04 6.222320046190635561e-05 1.927074611792462571e-05 5.488089962252107318e-06 1.437203794782760700e-06 3.460889711035967587e-07 7.663500091043345368e-08 1.560393793901189607e-08 2.921503719229136656e-09 5.029692329556037552e-10 7.962259966791343488e-11 1.159020441149972069e-11 1.551253239963196977e-12
1.751119681044757403e-01 1.613005509154395167e-01 1.366304755935932591e-01 1.064267283381574586e-01 7.623331177475284326e-02 5.021450614657698569e-02 3.041607552112131005e-02 1.694204478991981344e-02 8.677928881335655181e-03 4.087452954869372039e-03 1.770412776937026287e-03 7.051474259490330332e-04 2.582660619980454747e-04 8.698313599109810642e-05 2.693898606600230052e-05 7.671917740878773554e-06 2.009097767400200208e-06 4.838051372325871252e-07 1.071296985109456495e-07 2.181307688563313458e-08 4.084032216629269996e-09 7.031113935757716656e-10 1.113061263880011002e-10 1.620219337813242633e-11 2.168529913708914570e-12
