1.034630869803847684e-06 2.026195608475162112e-06 2.038009787197455071e-06 1.187447124150836350e-06 4.979366410117045811e-07 1.589265515606089845e-07 3.189717857026124070e-08 3.985569195232578530e-09 6.384495226766623030e-10 1.518553283997242750e-10
3.720183948387209783e-05 7.346692342978525182e-05 7.587077587503368505e-05 4.735676768980863981e-05 2.200034222223422000e-05 7.519068470682084198e-06 1.579037846846281740e-06 2.450829553455035684e-07 6.423473366011441821e-08 1.777895154938717847e-08
6.470029052052186534e-04 1.294206084107340018e-03 1.386508590175856807e-03 9.392022227536183775e-04 4.811677587142164088e-04 1.738530295055289783e-04 3.908012743650107464e-05 8.668928327287734627e-06 3.389096959622890626e-06 1.006465345084157793e-06
5.502805594513480482e-03 1.122131025112415789e-02 1.264771473191900371e-02 9.401033741979817476e-03 5.249597101469522832e-03 1.984158631766882487e-03 5.046179619191186417e-04 1.784213300341956968e-04 8.982085276849978059e-05 2.749621018490672669e-05
2.403045292127643437e-02 4.983011508875839074e-02 5.981882661963876247e-02 4.887484126167741111e-02 2.910637545583691019e-02 1.144785534835869416e-02 3.632700906937935334e-03 2.044440423345598393e-03 1.171817155454230345e-03 3.631951055323913327e-04
7.592007424064002585e-02 1.418016131807504077e-01 1.704719301793885811e-01 1.451821888777778957e-01 8.771082674894484232e-02 3.592431894383864982e-02 1.571405608808150098e-02 1.237519336644764441e-02 7.480468944825705187e-03 2.329154822696831179e-03
4.025980374619109181e-01 5.377722827985613741e-01 4.902989523716079212e-01 3.435261841260704441e-01 1.839695886715060902e-01 7.685153530274135836e-02 4.353621299690396684e-02 3.862567814581215064e-02 2.343384115322530437e-02 7.313606243971078856e-03
2.297604183513362930e+00 2.614657322262951222e+00 1.841248736731022628e+00 9.434814197542022995e-01 4.001790895551284311e-01 1.572584303007450723e-01 8.296498344737185393e-02 6.342862678727451131e-02 3.659516275326492318e-02 1.155234510040599287e-02
7.455041701321363234e+00 8.041972388443454633e+00 5.090816533649839215e+00 2.197906503148284063e+00 7.911064439324537734e-01 2.830810227825773517e-01 1.152947912883176690e-01 5.988876815211901378e-02 3.010087156711280590e-02 1.015949926956202960e-02
1.225983486136791711e+01 1.284769710656229691e+01 7.694854160937739884e+00 3.023562376785013495e+00 9.788508101865167621e-01 3.241312776588958777e-01 1.101751571907610694e-01 3.789200267442645320e-02 1.530965986937449230e-02 6.455405432568831446e-03
