9.143253841370055715e-10 1.576745162278246596e-09 2.459931751171285620e-09 3.475482701797821753e-09 4.451784740532390118e-09 5.176583115627149983e-09 5.472306263702774734e-09 5.267530068247327540e-09 4.624951980138134995e-09 3.711022397528078078e-09 2.726929122448612626e-09 1.839398924967498983e-09 1.142109442003932597e-09 6.550092564021285092e-10 3.484686938816166203e-10 1.729226543991299253e-10 8.060141844791653358e-11 3.558740399720410761e-11 1.502277181969071222e-11 6.116992669863805052e-12 2.418909511609807411e-12 9.349193681458797244e-13 3.636949944520376806e-13 1.722977037433574127e-13 1.696010143091464210e-13
5.224703024142436726e-09 9.016756770696156525e-09 1.408249551378595332e-08 1.992460536479476765e-08 2.556785615390673170e-08 2.979753703335951369e-08 3.158694026311754119e-08 3.050759486434505718e-08 2.689606252331144504e-08 2.168909408237809999e-08 1.603482585955403788e-08 1.089689288616919656e-08 6.828340214096771549e-09 3.960652364133790169e-09 2.136713197572242214e-09 1.078660820129847926e-09 5.133596561618695590e-10 2.323355354857240844e-10 1.008983770705162121e-10 4.237886099698773294e-11 1.730814194923932797e-11 6.910526796721346665e-12 2.779370318506773036e-12 1.357370799302090550e-12 1.329231604626546068e-12
2.690803757261775139e-08 4.646425520531586659e-08 7.263942346281770917e-08 1.029170895976463169e-07 1.323099794662370053e-07 1.545606148745420953e-07 1.643237132547321365e-07 1.592851491806699020e-07 1.410562651082753459e-07 1.143729481293336438e-07 8.512750828151000540e-08 5.833236256283745077e-08 3.692870872557544925e-08 2.169166861000418391e-08 1.188504121040849482e-08 6.114058651109737923e-09 2.976263253803065044e-09 1.382908564939819976e-09 6.185638849574240005e-10 2.681474268174123332e-10 1.131078026737491768e-10 4.663880875645610485e-11 1.939198172479078441e-11 9.761239803542638870e-12 9.494518998469050695e-12
1.250248917389609114e-07 2.159317360874399782e-07 3.378236959574984845e-07 4.792428120682051890e-07 6.172331323407274812e-07 7.227762768457527711e-07 7.708137935112697748e-07 7.500943827129396668e-07 6.674846288531814519e-07 5.444884259066657391e-07 4.082972205554043712e-07 2.823750561344877922e-07 1.808141379223462342e-07 1.077080544054760993e-07 6.003140924051175425e-08 3.152376065987266751e-08 1.572183282180562550e-08 7.510301750080701547e-09 3.463123463197716918e-09 1.549989537990835532e-09 6.751795573361631099e-10 2.874634039687208200e-10 1.235749051945582831e-10 6.411431593621054121e-11 6.188520251780698717e-11
5.250083889842079112e-07 9.062431557940698337e-07 1.418144562401022134e-06 2.013729430203711547e-06 2.597861820590047950e-06 3.049385141512621554e-06 3.262523723176890840e-06 3.188046770443189501e-06 2.851938953705198465e-06 2.341880898295336174e-06 1.770697270125979730e-06 1.237239374026764427e-06 8.023456510973477312e-07 4.854066152357839093e-07 2.756534873010530389e-07 1.480031038970313251e-07 7.573818176262290569e-08 3.723994909006593466e-08 1.771466701197633768e-08 8.187310023508958077e-09 3.682516580675685257e-09 1.618717507765223760e-09 7.195561558558435369e-10 3.848169272964012625e-10 3.684609180580572351e-10
1.998632691990565133e-06 3.443125560527890926e-06 5.383939304852911022e-06 7.647291423915079705e-06 9.877987354632242957e-06 1.162052200453421325e-05 1.247291790317259893e-05 1.224145482144417385e-05 1.101326481656383884e-05 9.109405263128406499e-06 6.950807212420273945e-06 4.912275196185475422e-06 3.230492342896956000e-06 1.987901099394696094e-06 1.152048523489506996e-06 6.334244971532002793e-07 3.330364902289437900e-07 1.687077900382622354e-07 8.282847747908472227e-08 3.953370838091036704e-08 1.835841907578445062e-08 8.331363343365976225e-09 3.830207215094731053e-09 2.111180055953910969e-09 2.005385966405450539e-09
6.934969358404249552e-06 1.189238153530399704e-05 1.854693083165774646e-05 2.631695840897117376e-05 3.400651728393450405e-05 4.007319340100749664e-05 4.314224567131063432e-05 4.252921183194050345e-05 3.849286027668408737e-05 3.208948011879352171e-05 2.473143347296094993e-05 1.769784932762239905e-05 1.181850979083964655e-05 7.408114878111813676e-06 4.387821562761245259e-06 2.473918756468642154e-06 1.337875219544673877e-06 6.987538197777769559e-07 3.541859109274991817e-07 1.745865812311865677e-07 8.369735505447302200e-08 3.921500966670522153e-08 1.864542452845976161e-08 1.058725812224575897e-08 9.980317252928389846e-09
2.213592192225892591e-05 3.761183953262770506e-05 5.830483998976917755e-05 8.244287558178035955e-05 1.063879193889649395e-04 1.254350050010671544e-04 1.353573822102801475e-04 1.339903157302231443e-04 1.220183043835280223e-04 1.025686635690809879e-04 7.990583830898100428e-05 5.795980753766894172e-05 3.935185192097011888e-05 2.516001029743646005e-05 1.525058561637269075e-05 8.827445942602720236e-06 4.914502126516031533e-06 2.647818387122240169e-06 1.385970757969480727e-06 7.055527124422464425e-07 3.491723567662268172e-07 1.688962227398329773e-07 8.302816480224467072e-08 4.852031780527951576e-08 4.541288990123312186e-08
6.596162684829094019e-05 1.102192767838783922e-04 1.688482249932530936e-04 2.368832545765555981e-04 3.042952335754522735e-04 3.581547459229623542e-04 3.868050887352795890e-04 3.841564096236258440e-04 3.518595117526660074e-04 2.982761605778967251e-04 2.350077145940721696e-04 1.729272449193321496e-04 1.194923317841263641e-04 7.801201781687502120e-05 4.844232159113229935e-05 2.881174197360575424e-05 1.652379040721444557e-05 9.187221447927278601e-06 4.966734089028399019e-06 2.611164389184878470e-06 1.333857846281047890e-06 6.659349250952533082e-07 3.382263340076356525e-07 2.031054290922691641e-07 1.888287852735933532e-07
1.873847251032624475e-04 3.046410241436251680e-04 4.571168567415864531e-04 6.317975179720152368e-04 8.034997423299554799e-04 9.402307589076192712e-04 1.013297677759607360e-03 1.007659163570594945e-03 9.271797163482509889e-04 7.922007147218396118e-04 6.312295450732718612e-04 4.713648310793729589e-04 3.316898324876396708e-04 2.212752685173151519e-04 1.408573239037454422e-04 8.613316410985474424e-05 5.090829331103625396e-05 2.921674742253950875e-05 1.631414572107827384e-05 8.856717939565038111e-06 4.668785290312955685e-06 2.404579997479135613e-06 1.260205737898864985e-06 7.759774071062691322e-07 7.168400039169760738e-07
