0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.950542289025264972e-291 4.148233864444228569e-219 7.267322634161097371e-158 2.691357048418913091e-107 2.149294341372565812e-67 3.859320050266864573e-38 1.747006801721274003e-19 3.492558062266310477e-11 1.865925848393847489e-10
0.000000000000000000e+00 2.024697971241926561e-282 1.696565790013883354e-210 2.972226583412064924e-149 1.100724897937262943e-98 8.790293342667508196e-59 1.578404348895404382e-29 7.144998279395917678e-11 1.428476687273710216e-02 7.638965987082477205e-02
1.053374044549634290e-87 1.758856385932377155e-54 6.980105381230985210e-32 8.690872398638255512e-20 5.296139985442370948e-17 3.306924810319164295e-19 1.187019515229971732e-28 5.275318480944224797e-10 1.127263457728994445e-01 1.327381978777868898e+00
2.892177376886971290e-14 8.724112309262032384e-12 1.830139347039279303e-13 3.642079865433465987e-07 2.219443993093585970e-04 1.385827097818007107e-06 9.162628320112306881e-18 1.378991121519409277e-14 3.623475722619747376e-04 3.783257105970355694e-02
2.275091788972499664e-04 3.613811068962534401e-02 6.079646548647137886e-04 4.339230344688063158e-03 4.618501934742435533e-01 2.824293998256175060e-03 2.583664292463279377e-09 4.033991457920473216e-07 1.210704022680578539e-09 4.726187066914153368e-07
7.048169136245148458e-02 2.596848640548699461e+00 8.285731831460818597e-01 2.978719528554203966e-01 4.369914967854747756e-01 8.436750972398179144e-03 1.337257950898668082e-03 1.382969199895367762e-01 6.713282505196873154e-03 6.923494911151889530e-02
3.742966102457698696e+01 4.553494238971320129e+01 1.160227959520501173e+01 1.639090283049402741e+00 4.448088287606193347e-01 1.658631229933421047e-01 1.002756210704394274e-01 1.269654184816103870e-01 1.004062753416703341e-02 7.575551510704230107e-02
