0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.739911116151230526e-313 2.949755624045776646e-300 6.828316408431532129e-288 8.360777241234864932e-276 5.414962417914213829e-264 1.855116226676120075e-252 3.361906286376383762e-241 3.222936121358150755e-230 1.634493543388683228e-219 4.385256795358684348e-209 6.224482668471396821e-199 4.674394364540716569e-189 1.857292199919796605e-179 3.904707721771347222e-170 4.343829072576653927e-161 2.557157164613977949e-152 7.966537181028954488e-144 1.313526682063033653e-135 1.146299475533163653e-127 5.295212698163542865e-120 1.294896632153470425e-112 1.676478748816682913e-105 1.149271161496252449e-98 4.172198486664458434e-92 8.022121092070431074e-86 8.170858465576181766e-80 4.409435823129874594e-74 1.261043496359816845e-68 1.911693686468645291e-63 1.536650056887477119e-58 6.551623304035702947e-54 1.482229558971779809e-49 1.780256741858101977e-45 1.135792285007764172e-41 3.851794051701639566e-38 6.949223322014956054e-35 6.676624623640466185e-32 3.420252066637310812e-29 9.355919838696048422e-27 1.369057836354332213e-24 1.073969492705850369e-22 4.527703961295622797e-21 1.028725754538857863e-19 1.263483902870986985e-18 8.414157630898755525e-18 3.046708938932512761e-17 6.011444053877294863e-17
0.000000000000000000e+00 0.000000000000000000e+00 3.458459520888725809e-323 2.935231291079957776e-310 1.284618574271935742e-297 2.973731795871932315e-285 3.641118488557783626e-273 2.358216133001639992e-261 8.079031167174502367e-250 1.464110187716915183e-238 1.403588680851474592e-227 7.118219381457715618e-217 1.909779334378707023e-206 2.710762202119293177e-196 2.035698745757482194e-186 8.088507530650714722e-177 1.700500212831421735e-167 1.891737561107132894e-158 1.113641945189387385e-149 3.469426942338109808e-141 5.720408700384511175e-133 4.992134215946927970e-125 2.306065130050222775e-117 5.639274833028363183e-110 7.301064951096653746e-103 5.005075908316179172e-96 1.816992440942371682e-89 3.493633735596672421e-83 3.558408861758427467e-77 1.920309300973060305e-71 5.491844426647002705e-66 8.325426004570950398e-61 6.692110997744962530e-56 2.853231948907548695e-51 6.455109729322101265e-47 7.753018110792033712e-43 4.946375401208813078e-39 1.677456309516064163e-35 3.026386756737513384e-32 2.907670023595422858e-29 1.489519775020548905e-26 4.074503089752129222e-24 5.962246877323117008e-22 4.677137140733978612e-20 1.971815075144243769e-18 4.480100661016725864e-17 5.502472397003148200e-16 3.664365648256408368e-15 1.326841742905109265e-14 2.617983885463561887e-14
0.000000000000000000e+00 0.000000000000000000e+00 1.018763361724650374e-320 8.431729904960678818e-308 3.690188532015627285e-295 8.542326251693973611e-283 1.045945774044343541e-270 6.774199209246949678e-259 2.320778226315226284e-247 4.205795192851151576e-236 4.031941431860867199e-225 2.044775940182393703e-214 5.486022029845644697e-204 7.786921185497744409e-194 5.847737465955904160e-184 2.323500401482664540e-174 4.884847930551782272e-165 5.434195327229482508e-156 3.199041970289555513e-147 9.966257511524938148e-139 1.643241582161085948e-130 1.434037838384120655e-122 6.624390513593064573e-115 1.619935110273473771e-107 2.097300061950902616e-100 1.437755462099234167e-93 5.219482889794537116e-87 1.003579381799648999e-80 1.022186650331278778e-74 5.516270356272820483e-69 1.577584329598576367e-63 2.391557477177572165e-58 1.922372270917087178e-53 8.196179027698224584e-49 1.854291411717081083e-44 2.227127887915613298e-40 1.420893185428988082e-36 4.818652135589526505e-33 8.693582614190540552e-30 8.352557553543577852e-27 4.278786639144275572e-24 1.170439605700633679e-21 1.712711889146815007e-19 1.343551944917409362e-17 5.664225571140243367e-16 1.286951349814429200e-14 1.580637314750147787e-13 1.052623740861880668e-12 3.811478583238657324e-12 7.520406683061304776e-12
0.000000000000000000e+00 0.000000000000000000e+00 1.565817548082370610e-318 1.295644724039156736e-305 5.670453579641964452e-293 1.312639287996748987e-280 1.607231421127839421e-268 1.040943621769389296e-256 3.566176927490536625e-245 6.462750127706153660e-234 6.195601261790864893e-223 3.142063596203250536e-212 8.429984806261701169e-202 1.196561496183971797e-191 8.985807516052316180e-182 3.570359902910001117e-172 7.506202784353212125e-163 8.350346351797606071e-154 4.915743148208470452e-145 1.531444805368574919e-136 2.525053945331158517e-128 2.203585243262802916e-120 1.017923571515532260e-112 2.489240526640664098e-105 3.222773725703628849e-98 2.209297854561720384e-91 8.020412827024113317e-85 1.542129961276620656e-78 1.570722444163913043e-72 8.476465285342662215e-67 2.424163055992455292e-61 3.674938431932572016e-56 2.953974473242465109e-51 1.259449274848079028e-46 2.849359397777768139e-42 3.422271028915022647e-38 2.183386778128591873e-34 7.404484354727086576e-31 1.335881791048315183e-27 1.283478864771891776e-24 6.574910957518827894e-22 1.798532349856584935e-19 2.631804087636457719e-17 2.064541924997664050e-15 8.703817674114360614e-14 1.977567765187934250e-12 2.428854363883942907e-11 1.617492983786956718e-10 5.856831483959205605e-10 1.155608084149445076e-09
