1.273468280816724026e-04 9.104147299797486466e-04 3.524826805098179748e-04 7.202758373753644573e-06 5.745318925563057538e-09
1.568332320113556902e-02 1.235770739970764032e-01 5.500291318237561511e-02 1.270216764537275946e-03 1.122377720368309100e-06
1.080771220286851214e-01 7.405797136659194591e-01 3.993172399520624194e-01 1.249068158789148203e-02 1.257715547597166249e-04
3.730330184382256942e+00 2.218470072518214042e+00 7.086893423708371387e-01 1.285328114251050313e-01 1.118096937650386695e-02
3.853084802569294709e+01 1.503085327215056211e+01 1.986116338773916024e+00 4.344736269948613061e-01 5.409869697250171972e-02
